-5.632358895	52.11663791
-9.240102812	51.47532103
-8.504696727	51.62101907
-7.70434963	55.35628689
-9.899755136	51.37928368
-5.677482524	50.02701811
-9.520320007	51.41718531
-4.941981069	50.19556212
-4.981161239	50.1495788
-9.906825291	54.32370492
-9.233691841	51.45111717
-4.698219281	51.64794995
-7.583635311	52.06629367
-1.336159642	60.06570988
-4.815606557	55.64864156
1.752520281	52.46731867
-3.067169995	53.81756437
-10.21588192	52.26733675
0.323057008	51.46440073
-8.832196065	54.99985372
-5.317499	49.669167
-9.97654058	52.09090445
-5.689272539	57.70894513
-9.394669205	51.44571677
-6.696298652	52.08768308
-8.520683499	51.62993808
-6.250199	49.5836
-9.965068358	53.6074206
-3.768537968	54.7379045
-9.520320007	51.41718531
-10.24805027	52.12109733
-0.164501022	51.47844543
-8.499701077	51.69205162
-4.49324647	51.68036531
-9.520320007	51.41718531
-7.52008566	52.00852775
-6.958542206	57.73748682
-9.233691841	51.45111717
-4.703110429	53.31434923
-5.401450939	50.23159118
-9.520320007	51.41718531
-5.575965289	50.05178949
-6.932707672	52.20870635
-6.092084733	55.64414582
-9.489977727	51.67737245
-10.15493852	52.30981601
-4.997287254	50.54051412
-7.098154101	57.60595025
-7.206892421	57.7211966
-9.517564833	51.42081691
-6.522611868	56.62578361
-6.065601919	53.19988792
-8.218920181	57.52047187
-10.074999	51.175
-4.556931483	51.6807944
-7.926692244	51.85847977
-3.747284946	51.50677365
-6.128775457	52.77936155
-10.31410917	52.24028074
-9.857186787	54.41613749
-1.133534105	50.64962769
-6.497384866	57.0566931
-9.520320007	51.41718531
-2.883505005	50.50199589
-10.33243468	53.50015618
-7.482349374	51.36297803
-5.547603946	56.16288658
-4.889569494	60.15889541
-4.226349683	51.10380687
-2.199999	49.266667
-5.556624998	55.09767555
-4.802088185	50.19992279
-10.51069794	52.16883613
-4.494130639	52.29912072
-5.089223653	50.08827197
-9.520320007	51.41718531
-6.631688785	55.23039521
-9.520320007	51.41718531
-5.677482524	50.02701811
-9.520320007	51.41718531
-8.572643011	51.62699953
-9.220195643	51.43058266
1.754065729	52.46816917
-3.54822502	50.3007644
-6.008189208	52.85559671
-9.233691841	51.45111717
-8.282184598	51.83299665
-4.182841441	52.50132967
-9.520320007	51.41718531
-0.133878722	50.8142001
-1.701257476	60.22149348
-7.989122023	51.81985199
-10.940999	51.603
-10.074999	51.175
-5.201153713	58.2471997
-10.22391093	53.95969214
-7.103318859	52.16428655
-8.596560376	55.12880586
-7.423524377	57.53926582
-9.520320007	51.41718531
-9.346064162	51.45617346
-5.046088783	50.0696195
-7.765607567	51.28837779
-3.616422207	54.27169499
-10.33283567	53.99986661
-6.017954023	53.25932292
-5.615225959	50.0163797
-8.331749484	51.86522561
-4.70035942	51.63530831
-10.04181292	52.305534
-9.233691841	51.45111717
-3.218928144	50.43870381
-7.986232185	51.78389787
-5.611231217	57.93686821
-4.384446533	54.66981575
-9.520320007	51.41718531
-6.046923888	56.63319396
-4.847484399	54.63643401
-4.151388	49.851667
-5.93696954	55.22781336
-7.630166127	55.36416982
-4.067847404	50.30077655
-7.832058141	51.93298581
-6.595916993	52.17102306
-8.30433222	51.6747428
-4.774521369	51.64257291
-4.495657205	53.20736829
-4.143923907	52.82127136
-0.801998732	50.72493995
-9.381617759	51.48992012
-4.267036747	51.03016806
-10.2197075	54.10985552
-6.545357173	57.3536165
-3.732597033	56.0686596
-4.412717761	50.62066867
-9.5838317	53.10979855
-5.521627799	50.09214301
-9.520320007	51.41718531
-8.185961322	51.7190341
-3.423783742	53.85071942
-4.60260132	54.75792803
-2.751266157	50.69989391
-6.253015423	58.58520464
-9.520320007	51.41718531
-9.703394957	53.14949015
-2.588332	49.487778
-8.049198408	54.97573873
-4.213582447	54.4941575
-9.233691841	51.45111717
-5.291082659	53.8005226
-6.207162869	52.204407
-7.364304638	52.10666032
-6.250199	49.5836
-9.233691841	51.45111717
-10.1369166	52.27059072
-5.616508038	50.03343573
-9.111017998	51.55392288
-9.7739917	51.43339774
-9.841768195	52.60814557
-8.488575924	54.62978038
-5.150187284	50.33494812
-8.005076793	51.82344775
-6.457773038	55.78251747
3.938611	53.423889
1.745713959	52.61236902
-9.233691841	51.45111717
-12.059999	51.16
-9.84983163	52.69430847
-6.097791746	53.21658419
-7.088198507	52.11743191
-10.85460732	52.35610502
-10.38506432	52.22538313
-5.905413711	49.92687643
-9.520320007	51.41718531
-4.716182631	50.26673772
-4.346019834	51.01241771
-4.203636273	51.52606727
-6.983937211	56.51004127
-9.332072107	51.46981755
-5.338061324	50.06698103
-9.233691841	51.45111717
-9.302910219	51.45666099
-4.562908113	50.78207776
-6.048830332	49.84186112
-10.10315759	51.58528228
-6.316255764	50.00048225
-5.083215877	50.01645563
-8.930127549	53.20027791
-8.523334191	51.60925201
-5.681162446	50.03859871
-10.31462341	52.25015922
-0.131599667	52.79985333
-4.482766968	51.70037456
-5.665352429	50.03280117
-8.149758473	51.71189494
-1.214445123	60.57421355
-1.682920718	60.25108438
-10.43899775	52.72679485
-7.466398501	56.78492776
-9.586804687	51.38573853
-8.52521356	51.64699661
-7.059999	49.32
-9.520320007	51.41718531
-10.05886253	51.595058
-6.334220518	49.9674138
-9.48279736	51.45722067
-9.549204104	54.338712
-6.349030338	55.88087303
-2.433514438	59.35091065
-9.520320007	51.41718531
-10.16566134	53.33342487
-4.862674788	56.09615737
-9.799767273	53.16604766
-4.830960884	54.03977166
-4.567739923	50.7666792
-14.033332	51.666667
-0.771708879	60.74778933
-8.285877287	51.72872097
-10.25616926	52.10835664
-7.668888	50.150556
-7.478867015	52.04610306
-9.359777853	54.33021288
-2.628820757	56.16188634
-9.228541628	51.47364485
-9.233691841	51.45111717
-0.830326643	60.64953202
-8.17318764	51.78466997
-8.733472925	51.56947473
-5.021964818	50.13052968
-6.417401828	56.68893918
-9.520320007	51.41718531
-10.92006575	53.23193621
-5.831035229	52.50642209
-6.801038831	52.20834084
-9.54131633	51.52838315
-9.198428211	53.16103502
-5.683277054	50.08442132
-10.19039646	51.8084394
-7.85690253	51.89347014
-9.920567675	53.39244685
-9.224585461	51.48717034
-8.576936453	57.46351015
-2.966578882	53.93527782
-9.302910219	51.45666099
-6.183841705	52.2022525
-8.848770504	51.56420299
-6.620720334	55.22937329
-4.007684188	51.56196285
-10.24924408	51.99971298
-5.316891423	49.98301284
-9.623007013	53.27733433
-1.642320284	55.57438494
-4.883949171	56.10105593
-9.520320007	51.41718531
-6.851900821	51.4336976
-10.39617107	52.24133961
-7.161950459	52.07753208
-9.233691841	51.45111717
-8.156946493	51.69840264
-4.195304698	54.64282625
-3.511349611	50.33363139
-9.520320007	51.41718531
-9.233691841	51.45111717
-1.640774031	50.73054111
-4.134566825	50.31666162
-0.871697135	60.14518659
-2.434382757	50.58278609
-4.640021843	50.31077552
-9.520320007	51.41718531
-9.118918265	51.52328438
-9.520320007	51.41718531
-9.233691841	51.45111717
-5.21046027	49.95631877
-6.417906665	57.34556973
-4.502068234	51.26193487
-9.195767348	54.29421161
-9.233691841	51.45111717
-3.681510212	54.54947435
-9.43719148	51.47127303
-4.794334133	54.06310883
-4.408399691	50.64684469
-8.855400058	54.69423002
-8.768565839	54.28421296
-2.54630208	56.2476418
-5.73927102	55.42968766
-9.233691841	51.45111717
-6.704582307	52.10395383
-8.260293013	51.81057601
-5.049140701	52.04952741
-10.3126463	52.24030942
-9.520320007	51.41718531
-5.2436626	58.15264119
-7.132843781	52.1492274
-10.41679539	52.2166465
-8.318458946	55.25112575
-8.459033047	51.67513902
-4.049954423	52.49561405
-9.233691841	51.45111717
-6.317526813	49.92124105
1.627414246	52.21754497
-8.998966536	54.34991268
-4.21228149	52.88116382
-8.531700144	54.84881202
-6.665169091	55.21639141
-5.699532952	50.07760513
-10.08607215	53.97654464
-8.599454445	51.5792247
-9.084089039	53.19268582
-7.999215337	55.16709786
-0.468471044	50.78489497
-6.361158731	55.76080119
-10.22679493	53.6702426
-2.379166	49.439444
-10.36403624	52.24288682
-7.551786104	52.0428077
-9.148623315	54.25603308
-4.457544682	50.34086616
-10.074999	51.175
-8.965500716	51.55970502
-3.633856163	50.21773695
-10.05120557	52.38177843
-10.7206778	51.24350381
-4.405275597	50.36354941
-10.3037359	52.29442111
-9.435400108	52.86812198
-9.520320007	51.41718531
-9.520320007	51.41718531
-9.233691841	51.45111717
-6.168995932	57.40983624
-10.3326057	52.25789578
-9.520320007	51.41718531
-6.000874088	51.48371477
-8.810464072	55.00718757
-5.027718469	50.53072976
-7.231841938	57.71926564
-9.520320007	51.41718531
-9.35104521	54.48575701
-10.2009578	53.4064802
-4.37517688	54.19080102
-4.889325471	50.15909896
-5.92852765	53.3108307
-10.074999	51.175
-8.411867827	55.15921551
-7.139999	49.33
-5.444450094	54.5453741
-4.218609711	51.53747711
-6.960093239	55.29562376
-4.922184491	53.98992862
-8.197421203	51.69204956
-4.347098494	51.6240175
-10.33477694	52.27133727
-10.24805027	52.12109733
-5.58096703	54.17072182
-9.968965584	51.61907575
