%year month day hour minute sea-level-height flag1 flag2
2004 07 01 13 00 0.586 0.003 0
2004 07 01 14 00 0.586 0.003 0
2004 07 01 15 00 0.565 0.005 0
2004 07 01 16 00 0.504 0.007 0
2004 07 01 17 00 0.441 0.006 0
2004 07 01 18 00 0.363 0.004 0
2004 07 01 19 00 0.240 0.004 0
2004 07 01 20 00 0.153 0.009 0
2004 07 01 21 00 0.045 0.010 0
2004 07 01 22 00 -0.031 0.007 0
2004 07 01 23 00 -0.104 0.003 0
2004 07 02 00 00 -0.159 0.009 0
2004 07 02 01 00 -0.168 0.005 0
2004 07 02 02 00 -0.164 0.007 0
2004 07 02 03 00 -0.127 0.006 0
2004 07 02 04 00 -0.053 0.006 0
2004 07 02 05 00 0.037 0.004 0
2004 07 02 06 00 0.126 0.002 0
2004 07 02 07 00 0.220 0.003 0
2004 07 02 08 00 0.290 0.005 0
2004 07 02 09 00 0.364 0.003 0
2004 07 02 10 00 0.429 0.002 0
2004 07 02 11 00 0.491 0.003 0
2004 07 02 12 00 0.550 0.004 0
2004 07 02 13 00 0.597 0.004 0
2004 07 02 14 00 0.609 0.001 0
2004 07 02 15 00 0.606 0.003 0
2004 07 02 16 00 0.587 0.002 0
2004 07 02 17 00 0.531 0.003 0
2004 07 02 18 00 0.465 0.005 0
2004 07 02 19 00 0.358 0.004 0
2004 07 02 20 00 0.243 0.004 0
2004 07 02 21 00 0.135 0.005 0
2004 07 02 22 00 0.039 0.004 0
2004 07 02 23 00 -0.052 0.005 0
2004 07 03 00 00 -0.103 0.005 0
2004 07 03 01 00 -0.158 0.004 0
2004 07 03 02 00 -0.187 0.004 0
2004 07 03 03 00 -0.186 0.002 0
2004 07 03 04 00 -0.149 0.003 0
2004 07 03 05 00 -0.048 0.003 0
2004 07 03 06 00 0.042 0.004 0
2004 07 03 07 00 0.120 0.006 0
2004 07 03 08 00 0.214 0.004 0
2004 07 03 09 00 0.276 0.002 0
2004 07 03 10 00 0.343 0.005 0
2004 07 03 11 00 0.426 0.002 0
2004 07 03 12 00 0.502 0.004 0
2004 07 03 13 00 0.563 0.005 0
2004 07 03 14 00 0.598 0.003 0
2004 07 03 15 00 0.611 0.005 0
2004 07 03 16 00 0.602 0.005 0
2004 07 03 17 00 0.586 0.007 0
2004 07 03 18 00 0.542 0.007 0
2004 07 03 19 00 0.470 0.006 0
2004 07 03 20 00 0.376 0.011 0
2004 07 03 21 00 0.284 0.003 0
2004 07 03 22 00 0.177 0.006 0
2004 07 03 23 00 0.105 0.006 0
2004 07 04 00 00 -0.003 0.006 0
2004 07 04 01 00 -0.031 0.007 0
2004 07 04 02 00 -0.078 0.009 0
2004 07 04 03 00 -0.109 0.007 0
2004 07 04 04 00 -0.103 0.003 0
2004 07 04 05 00 -0.051 0.002 0
2004 07 04 06 00 0.003 0.003 0
2004 07 04 07 00 0.071 0.002 0
2004 07 04 08 00 0.158 0.009 0
2004 07 04 09 00 0.230 0.004 0
2004 07 04 10 00 0.300 0.001 0
2004 07 04 11 00 0.349 0.003 0
2004 07 04 12 00 0.415 0.007 0
2004 07 04 13 00 0.463 0.004 0
2004 07 04 14 00 0.511 0.004 0
2004 07 04 15 00 0.547 0.007 0
2004 07 04 16 00 0.543 0.004 0
2004 07 04 17 00 0.536 0.002 0
2004 07 04 18 00 0.506 0.006 0
2004 07 04 19 00 0.466 0.005 0
2004 07 04 20 00 0.400 0.003 0
2004 07 04 21 00 0.310 0.004 0
2004 07 04 22 00 0.235 0.005 0
2004 07 04 23 00 0.148 0.008 0
2004 07 05 00 00 0.078 0.006 0
2004 07 05 01 00 0.009 0.004 0
2004 07 05 02 00 -0.041 0.003 0
2004 07 05 03 00 -0.048 0.007 0
2004 07 05 04 00 -0.073 0.003 0
2004 07 05 05 00 -0.056 0.001 0
2004 07 05 06 00 -0.023 0.007 0
2004 07 05 07 00 0.059 0.008 0
2004 07 05 08 00 0.148 0.008 0
2004 07 05 09 00 0.203 0.003 0
2004 07 05 10 00 0.252 0.004 0
2004 07 05 11 00 0.284 0.004 0
2004 07 05 12 00 0.344 0.004 0
2004 07 05 13 00 0.394 0.003 0
2004 07 05 14 00 0.438 0.006 0
2004 07 05 15 00 0.468 0.003 0
2004 07 05 16 00 0.489 0.005 0
2004 07 05 17 00 0.495 0.003 0
2004 07 05 18 00 0.468 0.002 0
2004 07 05 19 00 0.450 0.004 0
2004 07 05 20 00 0.435 0.006 0
2004 07 05 21 00 0.375 0.003 0
2004 07 05 22 00 0.290 0.004 0
2004 07 05 23 00 0.234 0.007 0
2004 07 06 00 00 0.160 0.003 0
2004 07 06 01 00 0.093 0.005 0
2004 07 06 02 00 0.045 0.006 0
2004 07 06 03 00 0.003 0.005 0
2004 07 06 04 00 0.010 0.003 0
2004 07 06 05 00 -0.015 0.004 0
2004 07 06 06 00 -0.016 0.004 0
2004 07 06 07 00 0.031 0.003 0
2004 07 06 08 00 0.083 0.004 0
2004 07 06 09 00 0.127 0.004 0
2004 07 06 10 00 0.181 0.002 0
2004 07 06 11 00 0.237 0.004 0
2004 07 06 12 00 0.284 0.003 0
2004 07 06 13 00 0.313 0.003 0
2004 07 06 14 00 0.340 0.004 0
2004 07 06 15 00 0.367 0.004 0
2004 07 06 16 00 0.378 0.002 0
2004 07 06 17 00 0.370 0.002 0
2004 07 06 18 00 0.371 0.002 0
2004 07 06 19 00 0.357 0.005 0
2004 07 06 20 00 0.349 0.004 0
2004 07 06 21 00 0.329 0.005 0
2004 07 06 22 00 0.298 0.003 0
2004 07 06 23 00 0.207 0.003 0
2004 07 07 00 00 0.146 0.002 0
2004 07 07 01 00 0.128 0.006 0
2004 07 07 02 00 0.071 0.003 0
2004 07 07 03 00 0.031 0.005 0
2004 07 07 04 00 0.023 0.004 0
2004 07 07 05 00 0.049 0.003 0
2004 07 07 06 00 0.067 0.002 0
2004 07 07 07 00 0.065 0.007 0
2004 07 07 08 00 0.099 0.005 0
2004 07 07 09 00 0.153 0.001 0
2004 07 07 10 00 0.183 0.007 0
2004 07 07 11 00 0.217 0.003 0
2004 07 07 12 00 0.257 0.003 0
2004 07 07 13 00 0.279 0.001 0
2004 07 07 14 00 0.304 0.007 0
2004 07 07 15 00 0.339 0.006 0
2004 07 07 16 00 0.318 0.005 0
2004 07 07 17 00 0.322 0.002 0
2004 07 07 18 00 0.321 0.004 0
2004 07 07 19 00 0.318 0.003 0
2004 07 07 20 00 0.323 0.005 0
2004 07 07 21 00 0.320 0.004 0
2004 07 07 22 00 0.305 0.005 0
2004 07 07 23 00 0.276 0.006 0
2004 07 08 00 00 0.258 0.003 0
2004 07 08 01 00 0.237 0.003 0
2004 07 08 02 00 0.212 0.001 0
2004 07 08 03 00 0.189 0.004 0
2004 07 08 04 00 0.182 0.006 0
2004 07 08 05 00 0.190 0.007 0
2004 07 08 06 00 0.173 0.002 0
2004 07 08 07 00 0.183 0.003 0
2004 07 08 08 00 0.208 0.004 0
2004 07 08 09 00 0.233 0.003 0
2004 07 08 10 00 0.245 0.002 0
2004 07 08 11 00 0.274 0.003 0
2004 07 08 12 00 0.287 0.004 0
2004 07 08 13 00 0.285 0.003 0
2004 07 08 14 00 0.299 0.004 0
2004 07 08 15 00 0.283 0.005 0
2004 07 08 16 00 0.263 0.006 0
2004 07 08 17 00 0.271 0.004 0
2004 07 08 18 00 0.262 0.004 0
2004 07 08 19 00 0.271 0.007 0
2004 07 08 20 00 0.220 0.006 0
2004 07 08 21 00 0.199 0.003 0
2004 07 08 22 00 0.215 0.005 0
2004 07 08 23 00 0.219 0.005 0
2004 07 09 00 00 0.190 0.005 0
2004 07 09 01 00 0.179 0.008 0
2004 07 09 02 00 0.212 0.004 0
2004 07 09 03 00 0.242 0.003 0
2004 07 09 04 00 0.259 0.007 0
2004 07 09 05 00 0.229 0.002 0
2004 07 09 06 00 0.252 0.007 0
2004 07 09 07 00 0.289 0.003 0
2004 07 09 08 00 0.285 0.003 0
2004 07 09 09 00 0.275 0.003 0
2004 07 09 10 00 0.318 0.007 0
2004 07 09 11 00 0.366 0.003 0
2004 07 09 12 00 0.341 0.002 0
2004 07 09 13 00 0.270 0.007 0
2004 07 09 14 00 0.281 0.012 0
2004 07 09 15 00 0.284 0.004 0
2004 07 09 16 00 0.320 0.009 0
2004 07 09 17 00 0.198 0.007 0
2004 07 09 18 00 0.183 0.006 0
2004 07 09 19 00 0.216 0.010 0
2004 07 09 20 00 0.177 0.005 0
2004 07 09 21 00 0.175 0.003 0
2004 07 09 22 00 0.169 0.004 0
2004 07 09 23 00 0.168 0.007 0
2004 07 10 00 00 0.192 0.003 0
2004 07 10 01 00 0.197 0.007 0
2004 07 10 02 00 0.199 0.009 0
2004 07 10 03 00 0.218 0.006 0
2004 07 10 04 00 0.248 0.002 0
2004 07 10 05 00 0.255 0.004 0
2004 07 10 06 00 0.277 0.005 0
2004 07 10 07 00 0.345 0.005 0
2004 07 10 08 00 0.342 0.004 0
2004 07 10 09 00 0.366 0.001 0
2004 07 10 10 00 0.376 0.004 0
2004 07 10 11 00 0.364 0.010 0
2004 07 10 12 00 0.359 0.005 0
2004 07 10 13 00 0.347 0.007 0
2004 07 10 14 00 0.306 0.004 0
2004 07 10 15 00 0.247 0.010 0
2004 07 10 16 00 0.218 0.003 0
2004 07 10 17 00 0.163 0.004 0
2004 07 10 18 00 0.125 0.005 0
2004 07 10 19 00 0.117 0.006 0
2004 07 10 20 00 0.061 0.005 0
2004 07 10 21 00 0.062 0.005 0
2004 07 10 22 00 0.043 0.003 0
2004 07 10 23 00 0.048 0.006 0
2004 07 11 00 00 0.079 0.009 0
2004 07 11 01 00 0.121 0.006 0
2004 07 11 02 00 0.162 0.004 0
2004 07 11 03 00 0.191 0.005 0
2004 07 11 04 00 0.252 0.005 0
2004 07 11 05 00 0.272 0.004 0
2004 07 11 06 00 0.325 0.001 0
2004 07 11 07 00 0.351 0.002 0
2004 07 11 08 00 0.394 0.002 0
2004 07 11 09 00 0.420 0.002 0
2004 07 11 10 00 0.430 0.002 0
2004 07 11 11 00 0.445 0.005 0
2004 07 11 12 00 0.444 0.003 0
2004 07 11 13 00 0.420 0.006 0
2004 07 11 14 00 0.410 0.003 0
2004 07 11 15 00 0.352 0.007 0
2004 07 11 16 00 0.297 0.002 0
2004 07 11 17 00 0.243 0.006 0
2004 07 11 18 00 0.174 0.006 0
2004 07 11 19 00 0.130 0.004 0
2004 07 11 20 00 0.104 0.002 0
2004 07 11 21 00 0.080 0.005 0
2004 07 11 22 00 0.040 0.008 0
2004 07 11 23 00 0.054 0.006 0
2004 07 12 00 00 0.066 0.002 0
2004 07 12 01 00 0.089 0.003 0
2004 07 12 02 00 0.118 0.003 0
2004 07 12 03 00 0.150 0.003 0
2004 07 12 04 00 0.192 0.002 0
2004 07 12 05 00 0.258 0.003 0
2004 07 12 06 00 0.270 0.001 0
2004 07 12 07 00 0.310 0.002 0
2004 07 12 08 00 0.364 0.002 0
2004 07 12 09 00 0.389 0.003 0
2004 07 12 10 00 0.406 0.005 0
2004 07 12 11 00 0.408 0.005 0
2004 07 12 12 00 0.391 0.003 0
2004 07 12 13 00 0.363 0.004 0
2004 07 12 14 00 0.332 0.004 0
2004 07 12 15 00 0.279 0.003 0
2004 07 12 16 00 0.234 0.004 0
2004 07 12 17 00 0.183 0.003 0
2004 07 12 18 00 0.106 0.006 0
2004 07 12 19 00 0.029 0.003 0
2004 07 12 20 00 -0.017 0.011 0
2004 07 12 21 00 -0.019 0.005 0
2004 07 12 22 00 -0.062 0.004 0
2004 07 12 23 00 -0.082 0.005 0
2004 07 13 00 00 -0.054 0.003 0
2004 07 13 01 00 -0.035 0.005 0
2004 07 13 02 00 0.014 0.005 0
2004 07 13 03 00 0.066 0.004 0
2004 07 13 04 00 0.141 0.002 0
2004 07 13 05 00 0.204 0.005 0
2004 07 13 06 00 0.246 0.003 0
2004 07 13 07 00 0.299 0.003 0
2004 07 13 08 00 0.358 0.001 0
2004 07 13 09 00 0.394 0.004 0
2004 07 13 10 00 0.425 0.002 0
2004 07 13 11 00 0.431 0.004 0
2004 07 13 12 00 0.440 0.003 0
2004 07 13 13 00 0.423 0.002 0
2004 07 13 14 00 0.407 0.002 0
2004 07 13 15 00 0.359 0.004 0
2004 07 13 16 00 0.276 0.009 0
2004 07 13 17 00 0.250 0.002 0
2004 07 13 18 00 0.193 0.004 0
2004 07 13 19 00 0.109 0.005 0
2004 07 13 20 00 0.028 0.005 0
2004 07 13 21 00 0.000 0.004 0
2004 07 13 22 00 -0.046 0.011 0
2004 07 13 23 00 -0.046 0.005 0
2004 07 14 00 00 -0.033 0.005 0
2004 07 14 01 00 -0.047 0.004 0
2004 07 14 02 00 0.000 0.002 0
2004 07 14 03 00 0.040 0.002 0
2004 07 14 04 00 0.094 0.002 0
2004 07 14 05 00 0.164 0.004 0
2004 07 14 06 00 0.216 0.001 0
2004 07 14 07 00 0.263 0.002 0
2004 07 14 08 00 0.300 0.001 0
2004 07 14 09 00 0.337 0.006 0
2004 07 14 10 00 0.389 0.005 0
2004 07 14 11 00 0.423 0.003 0
2004 07 14 12 00 0.423 0.009 0
2004 07 14 13 00 0.428 0.005 0
2004 07 14 14 00 0.413 0.003 0
2004 07 14 15 00 0.364 0.003 0
2004 07 14 16 00 0.330 0.007 0
2004 07 14 17 00 0.269 0.004 0
2004 07 14 18 00 0.205 0.006 0
2004 07 14 19 00 0.124 0.013 0
2004 07 14 20 00 0.055 0.003 0
2004 07 14 21 00 0.006 0.003 0
2004 07 14 22 00 -0.042 0.003 0
2004 07 14 23 00 -0.049 0.005 0
2004 07 15 00 00 -0.044 0.002 0
2004 07 15 01 00 -0.087 0.002 0
2004 07 15 02 00 -0.084 0.004 0
2004 07 15 03 00 0.017 0.009 0
2004 07 15 04 00 0.065 0.002 0
2004 07 15 05 00 0.124 0.007 0
2004 07 15 06 00 0.191 0.006 0
2004 07 15 07 00 0.268 0.007 0
2004 07 15 08 00 0.318 0.001 0
2004 07 15 09 00 0.357 0.005 0
2004 07 15 10 00 0.412 0.005 0
2004 07 15 11 00 0.448 0.007 0
2004 07 15 12 00 0.469 0.003 0
2004 07 15 13 00 0.481 0.003 0
2004 07 15 14 00 0.471 0.004 0
2004 07 15 15 00 0.448 0.004 0
2004 07 15 16 00 0.405 0.008 0
2004 07 15 17 00 0.374 0.006 0
2004 07 15 18 00 0.266 0.003 0
2004 07 15 19 00 0.176 0.004 0
2004 07 15 20 00 0.115 0.005 0
2004 07 15 21 00 0.059 0.005 0
2004 07 15 22 00 0.009 0.005 0
2004 07 15 23 00 -0.056 0.006 0
2004 07 16 00 00 -0.084 0.003 0
2004 07 16 01 00 -0.093 0.004 0
2004 07 16 02 00 -0.071 0.005 0
2004 07 16 03 00 -0.033 0.005 0
2004 07 16 04 00 0.021 0.000 0
2004 07 16 05 00 0.056 0.000 0
2004 07 16 06 00 0.145 0.000 0
2004 07 16 07 00 0.208 0.003 0
2004 07 16 08 00 0.257 0.001 0
2004 07 16 09 00 0.306 0.003 0
2004 07 16 10 00 0.362 0.002 0
2004 07 16 11 00 0.388 0.010 0
2004 07 16 12 00 0.420 0.002 0
2004 07 16 13 00 0.455 0.006 0
2004 07 16 14 00 0.459 0.005 0
2004 07 16 15 00 0.438 0.005 0
2004 07 16 16 00 0.410 0.005 0
2004 07 16 17 00 0.354 0.004 0
2004 07 16 18 00 0.254 0.006 0
2004 07 16 19 00 0.208 0.009 0
2004 07 16 20 00 0.151 0.004 0
2004 07 16 21 00 0.072 0.006 0
2004 07 16 22 00 0.018 0.009 0
2004 07 16 23 00 -0.054 0.006 0
2004 07 17 00 00 -0.085 0.004 0
2004 07 17 01 00 -0.101 0.003 0
2004 07 17 02 00 -0.085 0.003 0
2004 07 17 03 00 -0.078 0.007 0
2004 07 17 04 00 -0.053 0.005 0
2004 07 17 05 00 0.017 0.003 0
2004 07 17 06 00 0.080 0.007 0
2004 07 17 07 00 0.153 0.003 0
2004 07 17 08 00 0.205 0.002 0
2004 07 17 09 00 0.256 0.002 0
2004 07 17 10 00 0.283 0.001 0
2004 07 17 11 00 0.345 0.004 0
2004 07 17 12 00 0.393 0.004 0
2004 07 17 13 00 0.429 0.005 0
2004 07 17 14 00 0.439 0.005 0
2004 07 17 15 00 0.439 0.004 0
2004 07 17 16 00 0.422 0.004 0
2004 07 17 17 00 0.373 0.008 0
2004 07 17 18 00 0.347 0.010 0
2004 07 17 19 00 0.295 0.003 0
2004 07 17 20 00 0.229 0.009 0
2004 07 17 21 00 0.142 0.007 0
2004 07 17 22 00 0.062 0.016 0
2004 07 17 23 00 0.010 0.004 0
2004 07 18 00 00 -0.035 0.004 0
2004 07 18 01 00 -0.050 0.000 0
2004 07 18 02 00 -0.066 0.000 0
2004 07 18 03 00 -0.079 0.000 0
2004 07 18 04 00 -0.065 0.004 0
2004 07 18 05 00 -0.016 0.002 0
2004 07 18 06 00 0.027 0.003 0
2004 07 18 07 00 0.075 0.001 0
2004 07 18 08 00 0.122 0.004 0
2004 07 18 09 00 0.174 0.004 0
2004 07 18 10 00 0.237 0.005 0
2004 07 18 11 00 0.262 0.004 0
2004 07 18 12 00 0.289 0.003 0
2004 07 18 13 00 0.335 0.002 0
2004 07 18 14 00 0.342 0.003 0
2004 07 18 15 00 0.344 0.006 0
2004 07 18 16 00 0.334 0.006 0
2004 07 18 17 00 0.346 0.004 0
2004 07 18 18 00 0.335 0.003 0
2004 07 18 19 00 0.274 0.008 0
2004 07 18 20 00 0.205 0.004 0
2004 07 18 21 00 0.109 0.005 0
2004 07 18 22 00 0.058 0.009 0
2004 07 18 23 00 -0.019 0.008 0
2004 07 19 00 00 -0.050 0.004 0
2004 07 19 01 00 -0.082 0.012 0
2004 07 19 02 00 -0.145 0.004 0
2004 07 19 03 00 -0.103 0.004 0
2004 07 19 04 00 -0.083 0.003 0
2004 07 19 05 00 -0.054 0.002 0
2004 07 19 06 00 -0.026 0.005 0
2004 07 19 07 00 0.049 0.006 0
2004 07 19 08 00 0.098 0.004 0
2004 07 19 09 00 0.168 0.006 0
2004 07 19 10 00 0.213 0.001 0
2004 07 19 11 00 0.267 0.005 0
2004 07 19 12 00 0.297 0.003 0
2004 07 19 13 00 0.330 0.001 0
2004 07 19 14 00 0.367 0.004 0
2004 07 19 15 00 0.388 0.005 0
2004 07 19 16 00 0.414 0.001 0
2004 07 19 17 00 0.407 0.001 0
2004 07 19 18 00 0.384 0.002 0
2004 07 19 19 00 0.339 0.006 0
2004 07 19 20 00 0.289 0.003 0
2004 07 19 21 00 0.201 0.004 0
2004 07 19 22 00 0.123 0.006 0
2004 07 19 23 00 0.052 0.006 0
2004 07 20 00 00 -0.008 0.004 0
2004 07 20 01 00 -0.044 0.004 0
2004 07 20 02 00 -0.069 0.002 0
2004 07 20 03 00 -0.099 0.004 0
2004 07 20 04 00 -0.061 0.003 0
2004 07 20 05 00 -0.042 0.004 0
2004 07 20 06 00 -0.007 0.004 0
2004 07 20 07 00 0.033 0.003 0
2004 07 20 08 00 0.070 0.002 0
2004 07 20 09 00 0.107 0.004 0
2004 07 20 10 00 0.153 0.002 0
2004 07 20 11 00 0.198 0.003 0
2004 07 20 12 00 0.244 0.005 0
2004 07 20 13 00 0.270 0.005 0
2004 07 20 14 00 0.308 0.003 0
2004 07 20 15 00 0.328 0.004 0
2004 07 20 16 00 0.344 0.007 0
2004 07 20 17 00 0.353 0.002 0
2004 07 20 18 00 0.340 0.006 0
2004 07 20 19 00 0.311 0.005 0
2004 07 20 20 00 0.291 0.008 0
2004 07 20 21 00 0.240 0.006 0
2004 07 20 22 00 0.181 0.005 0
2004 07 20 23 00 0.133 0.005 0
2004 07 21 00 00 0.081 0.004 0
2004 07 21 01 00 0.041 0.004 0
2004 07 21 02 00 0.012 0.005 0
2004 07 21 03 00 0.019 0.003 0
2004 07 21 04 00 0.017 0.004 0
2004 07 21 05 00 0.018 0.005 0
2004 07 21 06 00 0.037 0.003 0
2004 07 21 07 00 0.083 0.002 0
2004 07 21 08 00 0.114 0.002 0
2004 07 21 09 00 0.166 0.002 0
2004 07 21 10 00 0.202 0.001 0
2004 07 21 11 00 0.236 0.002 0
2004 07 21 12 00 0.267 0.003 0
2004 07 21 13 00 0.287 0.004 0
2004 07 21 14 00 0.303 0.005 0
2004 07 21 15 00 0.314 0.004 0
2004 07 21 16 00 0.316 0.002 0
2004 07 21 17 00 0.324 0.005 0
2004 07 21 18 00 0.323 0.003 0
2004 07 21 19 00 0.314 0.004 0
2004 07 21 20 00 0.299 0.002 0
2004 07 21 21 00 0.233 0.003 0
2004 07 21 22 00 0.200 0.004 0
2004 07 21 23 00 0.146 0.006 0
2004 07 22 00 00 0.126 0.002 0
2004 07 22 01 00 0.075 0.002 0
2004 07 22 02 00 0.048 0.004 0
2004 07 22 03 00 0.055 0.004 0
2004 07 22 04 00 0.037 0.003 0
2004 07 22 05 00 0.059 0.004 0
2004 07 22 06 00 0.071 0.004 0
2004 07 22 07 00 0.103 0.002 0
2004 07 22 08 00 0.114 0.006 0
2004 07 22 09 00 0.140 0.006 0
2004 07 22 10 00 0.183 0.004 0
2004 07 22 11 00 0.183 0.005 0
2004 07 22 12 00 0.204 0.004 0
2004 07 22 13 00 0.221 0.001 0
2004 07 22 14 00 0.218 0.003 0
2004 07 22 15 00 0.240 0.005 0
2004 07 22 16 00 0.256 0.004 0
2004 07 22 17 00 0.255 0.004 0
2004 07 22 18 00 0.241 0.003 0
2004 07 22 19 00 0.244 0.013 0
2004 07 22 20 00 0.246 0.006 0
2004 07 22 21 00 0.217 0.006 0
2004 07 22 22 00 0.219 0.003 0
2004 07 22 23 00 0.181 0.006 0
2004 07 23 00 00 0.156 0.004 0
2004 07 23 01 00 0.127 0.004 0
2004 07 23 02 00 0.091 0.004 0
2004 07 23 03 00 0.115 0.005 0
2004 07 23 04 00 0.099 0.006 0
2004 07 23 05 00 0.115 0.001 0
2004 07 23 06 00 0.134 0.001 0
2004 07 23 07 00 0.151 0.002 0
2004 07 23 08 00 0.176 0.002 0
2004 07 23 09 00 0.197 0.003 0
2004 07 23 10 00 0.215 0.004 0
2004 07 23 11 00 0.214 0.007 0
2004 07 23 12 00 0.223 0.006 0
2004 07 23 13 00 0.215 0.005 0
2004 07 23 14 00 0.204 0.005 0
2004 07 23 15 00 0.202 0.006 0
2004 07 23 16 00 0.188 0.002 0
2004 07 23 17 00 0.174 0.002 0
2004 07 23 18 00 0.165 0.003 0
2004 07 23 19 00 0.174 0.006 0
2004 07 23 20 00 0.177 0.002 0
2004 07 23 21 00 0.186 0.002 0
2004 07 23 22 00 0.209 0.003 0
2004 07 23 23 00 0.184 0.005 0
2004 07 24 00 00 0.143 0.003 0
2004 07 24 01 00 0.142 0.003 0
2004 07 24 02 00 0.142 0.003 0
2004 07 24 03 00 0.147 0.006 0
2004 07 24 04 00 0.171 0.002 0
2004 07 24 05 00 0.182 0.004 0
2004 07 24 06 00 0.220 0.010 0
2004 07 24 07 00 0.231 0.004 0
2004 07 24 08 00 0.268 0.003 0
2004 07 24 09 00 0.273 0.002 0
2004 07 24 10 00 0.284 0.003 0
2004 07 24 11 00 0.300 0.009 0
2004 07 24 12 00 0.284 0.008 0
2004 07 24 13 00 0.286 0.003 0
2004 07 24 14 00 0.270 0.003 0
2004 07 24 15 00 0.232 0.005 0
2004 07 24 16 00 0.207 0.003 0
2004 07 24 17 00 0.184 0.003 0
2004 07 24 18 00 0.141 0.007 0
2004 07 24 19 00 0.116 0.006 0
2004 07 24 20 00 0.132 0.013 0
2004 07 24 21 00 0.139 0.004 0
2004 07 24 22 00 0.150 0.004 0
2004 07 24 23 00 0.139 0.002 0
2004 07 25 00 00 0.148 0.005 0
2004 07 25 01 00 0.178 0.000 0
2004 07 25 02 00 0.197 0.000 0
2004 07 25 03 00 0.205 0.000 0
2004 07 25 04 00 0.229 0.007 0
2004 07 25 05 00 0.254 0.004 0
2004 07 25 06 00 0.279 0.004 0
2004 07 25 07 00 0.306 0.005 0
2004 07 25 08 00 0.307 0.003 0
2004 07 25 09 00 0.299 0.006 0
2004 07 25 10 00 0.321 0.004 0
2004 07 25 11 00 0.316 0.006 0
2004 07 25 12 00 0.268 0.004 0
2004 07 25 13 00 0.241 0.004 0
2004 07 25 14 00 0.220 0.004 0
2004 07 25 15 00 0.168 0.003 0
2004 07 25 16 00 0.129 0.003 0
2004 07 25 17 00 0.085 0.005 0
2004 07 25 18 00 0.037 0.003 0
2004 07 25 19 00 0.008 0.006 0
2004 07 25 20 00 0.023 0.003 0
2004 07 25 21 00 0.030 0.009 0
2004 07 25 22 00 0.047 0.005 0
2004 07 25 23 00 0.085 0.002 0
2004 07 26 00 00 0.073 0.005 0
2004 07 26 01 00 0.114 0.001 0
2004 07 26 02 00 0.181 0.001 0
2004 07 26 03 00 0.175 0.002 0
2004 07 26 04 00 0.199 0.006 0
2004 07 26 05 00 0.263 0.001 0
2004 07 26 06 00 0.297 0.004 0
2004 07 26 07 00 0.318 0.002 0
2004 07 26 08 00 0.338 0.002 0
2004 07 26 09 00 0.369 0.002 0
2004 07 26 10 00 0.371 0.002 0
2004 07 26 11 00 0.355 0.002 0
2004 07 26 12 00 0.359 0.004 0
2004 07 26 13 00 0.300 0.003 0
2004 07 26 14 00 0.273 0.006 0
2004 07 26 15 00 0.191 0.003 0
2004 07 26 16 00 0.157 0.003 0
2004 07 26 17 00 0.122 0.003 0
2004 07 26 18 00 0.094 0.002 0
2004 07 26 19 00 0.016 0.001 0
2004 07 26 20 00 -0.013 0.003 0
2004 07 26 21 00 0.006 0.002 0
2004 07 26 22 00 -0.003 0.000 0
2004 07 26 23 00 0.013 0.005 0
2004 07 27 00 00 0.044 0.002 0
2004 07 27 01 00 0.096 0.003 0
2004 07 27 02 00 0.089 0.003 0
2004 07 27 03 00 0.159 0.001 0
2004 07 27 04 00 0.209 0.002 0
2004 07 27 05 00 0.298 0.002 0
2004 07 27 06 00 0.333 0.004 0
2004 07 27 07 00 0.380 0.002 0
2004 07 27 08 00 0.415 0.002 0
2004 07 27 09 00 0.443 0.005 0
2004 07 27 10 00 0.465 0.003 0
2004 07 27 11 00 0.460 0.002 0
2004 07 27 12 00 0.463 0.002 0
2004 07 27 13 00 0.427 0.003 0
2004 07 27 14 00 0.393 0.004 0
2004 07 27 15 00 0.321 0.002 0
2004 07 27 16 00 0.239 0.004 0
2004 07 27 17 00 0.167 0.004 0
2004 07 27 18 00 0.088 0.002 0
2004 07 27 19 00 0.018 0.002 0
2004 07 27 20 00 -0.033 0.004 0
2004 07 27 21 00 -0.052 0.003 0
2004 07 27 22 00 -0.085 0.007 0
2004 07 27 23 00 -0.078 0.006 0
2004 07 28 00 00 -0.053 0.004 0
2004 07 28 01 00 0.012 0.004 0
2004 07 28 02 00 0.081 0.004 0
2004 07 28 03 00 0.136 0.001 0
2004 07 28 04 00 0.200 0.003 0
2004 07 28 05 00 0.269 0.008 0
2004 07 28 06 00 0.317 0.003 0
2004 07 28 07 00 0.384 0.003 0
2004 07 28 08 00 0.416 0.005 0
2004 07 28 09 00 0.442 0.007 0
2004 07 28 10 00 0.469 0.001 0
2004 07 28 11 00 0.473 0.001 0
2004 07 28 12 00 0.477 0.002 0
2004 07 28 13 00 0.449 0.003 0
2004 07 28 14 00 0.424 0.002 0
2004 07 28 15 00 0.372 0.003 0
2004 07 28 16 00 0.284 0.005 0
2004 07 28 17 00 0.207 0.003 0
2004 07 28 18 00 0.111 0.005 0
2004 07 28 19 00 0.033 0.012 0
2004 07 28 20 00 -0.054 0.009 0
2004 07 28 21 00 -0.085 0.004 0
2004 07 28 22 00 -0.120 0.008 0
2004 07 28 23 00 -0.146 0.005 0
2004 07 29 00 00 -0.139 0.003 0
2004 07 29 01 00 -0.079 0.007 0
